subj_group,subj,trial,trial_target,appearance,avg_known,known,length
train,4,16,rhinoceros,first,0.4634146341463415,FALSE,4
train,4,40,rhinoceros,second,0.4634146341463415,FALSE,3
train,6,30,rhinoceros,first,0.4634146341463415,FALSE,1
train,6,34,rhinoceros,second,0.4634146341463415,FALSE,1
train,8,10,rhinoceros,first,0.4634146341463415,FALSE,7
train,8,18,rhinoceros,second,0.4634146341463415,FALSE,3
train,12,8,rhinoceros,first,0.4634146341463415,FALSE,6
train,12,24,rhinoceros,second,0.4634146341463415,FALSE,3
train,13,5,rhinoceros,first,0.4634146341463415,FALSE,12
train,13,35,rhinoceros,second,0.4634146341463415,FALSE,1
train,14,5,rhinoceros,first,0.4634146341463415,FALSE,2
train,14,7,rhinoceros,second,0.4634146341463415,FALSE,3
train,15,18,rhinoceros,first,0.4634146341463415,FALSE,7
train,15,40,rhinoceros,second,0.4634146341463415,FALSE,3
train,18,5,rhinoceros,first,0.4634146341463415,FALSE,21
train,18,35,rhinoceros,second,0.4634146341463415,FALSE,11
test,21,7,rhinoceros,first,0.4634146341463415,FALSE,8
test,21,13,rhinoceros,second,0.4634146341463415,FALSE,4
test,23,5,rhinoceros,first,0.4634146341463415,FALSE,6
test,23,27,rhinoceros,second,0.4634146341463415,FALSE,17
test,25,8,rhinoceros,first,0.4634146341463415,FALSE,4
test,25,40,rhinoceros,second,0.4634146341463415,FALSE,2
test,27,21,rhinoceros,first,0.4634146341463415,FALSE,7
test,27,23,rhinoceros,second,0.4634146341463415,FALSE,3
test,28,17,rhinoceros,first,0.4634146341463415,FALSE,23
test,28,31,rhinoceros,second,0.4634146341463415,FALSE,4
test,29,22,rhinoceros,first,0.4634146341463415,FALSE,7
test,29,26,rhinoceros,second,0.4634146341463415,FALSE,4
test,30,16,rhinoceros,first,0.4634146341463415,FALSE,9
test,30,18,rhinoceros,second,0.4634146341463415,FALSE,3
test,31,6,rhinoceros,first,0.4634146341463415,FALSE,3
test,31,14,rhinoceros,second,0.4634146341463415,FALSE,3
test,33,15,rhinoceros,first,0.4634146341463415,FALSE,10
test,33,33,rhinoceros,second,0.4634146341463415,FALSE,21
test,34,12,rhinoceros,first,0.4634146341463415,FALSE,14
test,34,24,rhinoceros,second,0.4634146341463415,FALSE,4
test,37,9,rhinoceros,first,0.4634146341463415,FALSE,5
test,37,29,rhinoceros,second,0.4634146341463415,FALSE,1
test,41,11,rhinoceros,first,0.4634146341463415,FALSE,5
test,41,13,rhinoceros,second,0.4634146341463415,FALSE,5
train,1,14,rhinoceros,first,0.4634146341463415,TRUE,4
train,1,18,rhinoceros,second,0.4634146341463415,TRUE,7
train,5,27,rhinoceros,first,0.4634146341463415,TRUE,5
train,5,31,rhinoceros,second,0.4634146341463415,TRUE,4
train,7,7,rhinoceros,first,0.4634146341463415,TRUE,4
train,7,29,rhinoceros,second,0.4634146341463415,TRUE,12
train,9,10,rhinoceros,first,0.4634146341463415,TRUE,9
train,9,14,rhinoceros,second,0.4634146341463415,TRUE,15
train,10,21,rhinoceros,first,0.4634146341463415,TRUE,4
train,10,29,rhinoceros,second,0.4634146341463415,TRUE,6
train,11,13,rhinoceros,first,0.4634146341463415,TRUE,5
train,11,33,rhinoceros,second,0.4634146341463415,TRUE,3
train,16,9,rhinoceros,first,0.4634146341463415,TRUE,3
train,16,15,rhinoceros,second,0.4634146341463415,TRUE,4
train,17,11,rhinoceros,first,0.4634146341463415,TRUE,6
train,17,29,rhinoceros,second,0.4634146341463415,TRUE,4
train,19,10,rhinoceros,first,0.4634146341463415,TRUE,13
train,19,24,rhinoceros,second,0.4634146341463415,TRUE,5
train,20,12,rhinoceros,first,0.4634146341463415,TRUE,19
train,20,14,rhinoceros,second,0.4634146341463415,TRUE,3
test,22,8,rhinoceros,first,0.4634146341463415,TRUE,8
test,22,32,rhinoceros,second,0.4634146341463415,TRUE,3
test,24,13,rhinoceros,first,0.4634146341463415,TRUE,7
test,24,19,rhinoceros,second,0.4634146341463415,TRUE,5
test,26,5,rhinoceros,first,0.4634146341463415,TRUE,14
test,26,23,rhinoceros,second,0.4634146341463415,TRUE,3
test,32,25,rhinoceros,first,0.4634146341463415,TRUE,10
test,32,39,rhinoceros,second,0.4634146341463415,TRUE,9
test,35,14,rhinoceros,first,0.4634146341463415,TRUE,3
test,35,26,rhinoceros,second,0.4634146341463415,TRUE,3
test,36,8,rhinoceros,first,0.4634146341463415,TRUE,6
test,36,32,rhinoceros,second,0.4634146341463415,TRUE,5
test,38,10,rhinoceros,first,0.4634146341463415,TRUE,5
test,38,40,rhinoceros,second,0.4634146341463415,TRUE,4
test,39,8,rhinoceros,first,0.4634146341463415,TRUE,5
test,39,16,rhinoceros,second,0.4634146341463415,TRUE,3
test,40,9,rhinoceros,first,0.4634146341463415,TRUE,11
test,40,13,rhinoceros,second,0.4634146341463415,TRUE,5
train,2,13,squirrel,first,0.6097560975609756,FALSE,4
train,2,23,squirrel,second,0.6097560975609756,FALSE,27
train,3,17,squirrel,first,0.6097560975609756,FALSE,3
train,3,23,squirrel,second,0.6097560975609756,FALSE,3
train,12,10,squirrel,first,0.6097560975609756,FALSE,7
train,12,36,squirrel,second,0.6097560975609756,FALSE,8
train,13,7,squirrel,first,0.6097560975609756,FALSE,8
train,13,25,squirrel,second,0.6097560975609756,FALSE,6
train,14,35,squirrel,first,0.6097560975609756,FALSE,4
train,14,39,squirrel,second,0.6097560975609756,FALSE,7
train,15,6,squirrel,first,0.6097560975609756,FALSE,7
train,15,12,squirrel,second,0.6097560975609756,FALSE,1
train,18,19,squirrel,first,0.6097560975609756,FALSE,15
train,18,29,squirrel,second,0.6097560975609756,FALSE,7
train,20,10,squirrel,first,0.6097560975609756,FALSE,20
train,20,26,squirrel,second,0.6097560975609756,FALSE,6
test,21,21,squirrel,first,0.6097560975609756,FALSE,11
test,21,31,squirrel,second,0.6097560975609756,FALSE,3
test,27,31,squirrel,second,0.6097560975609756,FALSE,10
test,28,7,squirrel,first,0.6097560975609756,FALSE,7
test,28,21,squirrel,second,0.6097560975609756,FALSE,3
test,29,12,squirrel,first,0.6097560975609756,FALSE,2
test,29,30,squirrel,second,0.6097560975609756,FALSE,2
test,31,30,squirrel,first,0.6097560975609756,FALSE,13
test,31,32,squirrel,second,0.6097560975609756,FALSE,13
test,33,13,squirrel,first,0.6097560975609756,FALSE,16
test,33,31,squirrel,second,0.6097560975609756,FALSE,10
test,36,12,squirrel,first,0.6097560975609756,FALSE,7
test,36,30,squirrel,second,0.6097560975609756,FALSE,6
test,41,9,squirrel,first,0.6097560975609756,FALSE,9
test,41,23,squirrel,second,0.6097560975609756,FALSE,1
train,1,8,squirrel,first,0.6097560975609756,TRUE,4
train,1,10,squirrel,second,0.6097560975609756,TRUE,12
train,4,20,squirrel,first,0.6097560975609756,TRUE,6
train,4,38,squirrel,second,0.6097560975609756,TRUE,1
train,5,19,squirrel,first,0.6097560975609756,TRUE,1
train,5,33,squirrel,second,0.6097560975609756,TRUE,3
train,6,8,squirrel,first,0.6097560975609756,TRUE,15
train,6,38,squirrel,second,0.6097560975609756,TRUE,10
train,7,23,squirrel,first,0.6097560975609756,TRUE,6
train,7,39,squirrel,second,0.6097560975609756,TRUE,24
train,8,6,squirrel,first,0.6097560975609756,TRUE,10
train,8,36,squirrel,second,0.6097560975609756,TRUE,8
train,9,22,squirrel,first,0.6097560975609756,TRUE,7
train,9,36,squirrel,second,0.6097560975609756,TRUE,4
train,10,15,squirrel,first,0.6097560975609756,TRUE,4
train,10,17,squirrel,second,0.6097560975609756,TRUE,5
train,11,15,squirrel,first,0.6097560975609756,TRUE,4
train,11,17,squirrel,second,0.6097560975609756,TRUE,7
train,16,7,squirrel,first,0.6097560975609756,TRUE,7
train,16,17,squirrel,second,0.6097560975609756,TRUE,4
train,17,9,squirrel,first,0.6097560975609756,TRUE,14
train,17,17,squirrel,second,0.6097560975609756,TRUE,7
train,19,6,squirrel,first,0.6097560975609756,TRUE,8
train,19,30,squirrel,second,0.6097560975609756,TRUE,13
test,22,24,squirrel,first,0.6097560975609756,TRUE,4
test,22,34,squirrel,second,0.6097560975609756,TRUE,20
test,23,23,squirrel,first,0.6097560975609756,TRUE,15
test,23,35,squirrel,second,0.6097560975609756,TRUE,13
test,24,27,squirrel,first,0.6097560975609756,TRUE,13
test,24,37,squirrel,second,0.6097560975609756,TRUE,6
test,25,14,squirrel,first,0.6097560975609756,TRUE,6
test,25,18,squirrel,second,0.6097560975609756,TRUE,10
test,26,19,squirrel,first,0.6097560975609756,TRUE,8
test,26,37,squirrel,second,0.6097560975609756,TRUE,3
test,30,22,squirrel,first,0.6097560975609756,TRUE,9
test,30,30,squirrel,second,0.6097560975609756,TRUE,6
test,32,21,squirrel,first,0.6097560975609756,TRUE,8
test,32,27,squirrel,second,0.6097560975609756,TRUE,3
test,34,18,squirrel,first,0.6097560975609756,TRUE,5
test,34,40,squirrel,second,0.6097560975609756,TRUE,11
test,35,12,squirrel,first,0.6097560975609756,TRUE,3
test,35,34,squirrel,second,0.6097560975609756,TRUE,6
test,37,5,squirrel,first,0.6097560975609756,TRUE,1
test,37,11,squirrel,second,0.6097560975609756,TRUE,5
test,38,18,squirrel,first,0.6097560975609756,TRUE,3
test,38,32,squirrel,second,0.6097560975609756,TRUE,2
test,39,18,squirrel,first,0.6097560975609756,TRUE,12
test,39,24,squirrel,second,0.6097560975609756,TRUE,6
test,40,25,squirrel,first,0.6097560975609756,TRUE,9
test,40,31,squirrel,second,0.6097560975609756,TRUE,4
train,14,6,elephant,first,0.8780487804878049,FALSE,3
train,14,36,elephant,second,0.8780487804878049,FALSE,1
train,15,5,elephant,first,0.8780487804878049,FALSE,3
train,15,19,elephant,second,0.8780487804878049,FALSE,3
test,22,13,elephant,first,0.8780487804878049,FALSE,15
test,22,39,elephant,second,0.8780487804878049,FALSE,14
test,23,26,elephant,first,0.8780487804878049,FALSE,34
test,23,38,elephant,second,0.8780487804878049,FALSE,4
test,29,19,elephant,first,0.8780487804878049,FALSE,10
test,29,29,elephant,second,0.8780487804878049,FALSE,5
train,1,19,elephant,first,0.8780487804878049,TRUE,5
train,1,35,elephant,second,0.8780487804878049,TRUE,4
train,2,14,elephant,first,0.8780487804878049,TRUE,3
train,2,40,elephant,second,0.8780487804878049,TRUE,3
train,3,24,elephant,first,0.8780487804878049,TRUE,4
train,3,30,elephant,second,0.8780487804878049,TRUE,4
train,4,5,elephant,first,0.8780487804878049,TRUE,6
train,4,31,elephant,second,0.8780487804878049,TRUE,6
train,5,6,elephant,first,0.8780487804878049,TRUE,5
train,5,28,elephant,second,0.8780487804878049,TRUE,2
train,6,27,elephant,first,0.8780487804878049,TRUE,4
train,6,33,elephant,second,0.8780487804878049,TRUE,1
train,7,8,elephant,first,0.8780487804878049,TRUE,9
train,7,36,elephant,second,0.8780487804878049,TRUE,32
train,8,21,elephant,first,0.8780487804878049,TRUE,5
train,8,27,elephant,second,0.8780487804878049,TRUE,5
train,9,23,elephant,first,0.8780487804878049,TRUE,15
train,9,35,elephant,second,0.8780487804878049,TRUE,3
train,10,28,elephant,first,0.8780487804878049,TRUE,4
train,10,38,elephant,second,0.8780487804878049,TRUE,9
train,11,14,elephant,first,0.8780487804878049,TRUE,6
train,11,32,elephant,second,0.8780487804878049,TRUE,4
train,12,23,elephant,first,0.8780487804878049,TRUE,5
train,12,31,elephant,second,0.8780487804878049,TRUE,4
train,13,16,elephant,first,0.8780487804878049,TRUE,3
train,13,34,elephant,second,0.8780487804878049,TRUE,1
train,16,26,elephant,first,0.8780487804878049,TRUE,2
train,16,30,elephant,second,0.8780487804878049,TRUE,1
train,17,20,elephant,first,0.8780487804878049,TRUE,6
train,17,30,elephant,second,0.8780487804878049,TRUE,4
train,18,22,elephant,first,0.8780487804878049,TRUE,1
train,18,28,elephant,second,0.8780487804878049,TRUE,5
train,19,7,elephant,first,0.8780487804878049,TRUE,10
train,19,21,elephant,second,0.8780487804878049,TRUE,8
train,20,15,elephant,first,0.8780487804878049,TRUE,4
train,20,31,elephant,second,0.8780487804878049,TRUE,6
test,21,10,elephant,first,0.8780487804878049,TRUE,2
test,21,36,elephant,second,0.8780487804878049,TRUE,3
test,24,28,elephant,first,0.8780487804878049,TRUE,5
test,24,34,elephant,second,0.8780487804878049,TRUE,6
test,25,27,elephant,first,0.8780487804878049,TRUE,3
test,25,31,elephant,second,0.8780487804878049,TRUE,3
test,26,12,elephant,first,0.8780487804878049,TRUE,3
test,26,22,elephant,second,0.8780487804878049,TRUE,3
test,27,12,elephant,first,0.8780487804878049,TRUE,3
test,27,30,elephant,second,0.8780487804878049,TRUE,3
test,28,10,elephant,first,0.8780487804878049,TRUE,5
test,28,28,elephant,second,0.8780487804878049,TRUE,6
test,30,15,elephant,first,0.8780487804878049,TRUE,9
test,30,35,elephant,second,0.8780487804878049,TRUE,20
test,31,5,elephant,first,0.8780487804878049,TRUE,6
test,31,25,elephant,second,0.8780487804878049,TRUE,3
test,32,22,elephant,first,0.8780487804878049,TRUE,3
test,32,28,elephant,second,0.8780487804878049,TRUE,3
test,33,24,elephant,first,0.8780487804878049,TRUE,3
test,33,34,elephant,second,0.8780487804878049,TRUE,3
test,34,21,elephant,first,0.8780487804878049,TRUE,5
test,34,25,elephant,second,0.8780487804878049,TRUE,5
test,35,27,elephant,first,0.8780487804878049,TRUE,3
test,35,35,elephant,second,0.8780487804878049,TRUE,3
test,36,15,elephant,first,0.8780487804878049,TRUE,1
test,36,17,elephant,second,0.8780487804878049,TRUE,1
test,37,18,elephant,first,0.8780487804878049,TRUE,1
test,37,22,elephant,second,0.8780487804878049,TRUE,2
test,38,13,elephant,first,0.8780487804878049,TRUE,5
test,38,31,elephant,second,0.8780487804878049,TRUE,2
test,39,23,elephant,first,0.8780487804878049,TRUE,6
test,39,37,elephant,second,0.8780487804878049,TRUE,11
test,40,26,elephant,first,0.8780487804878049,TRUE,6
test,40,30,elephant,second,0.8780487804878049,TRUE,11
test,41,12,elephant,first,0.8780487804878049,TRUE,4
test,41,14,elephant,second,0.8780487804878049,TRUE,9
train,14,26,horse,first,0.9024390243902439,FALSE,3
train,14,34,horse,second,0.9024390243902439,FALSE,3
test,23,8,horse,first,0.9024390243902439,FALSE,2
test,23,30,horse,second,0.9024390243902439,FALSE,14
test,29,11,horse,first,0.9024390243902439,FALSE,2
test,29,21,horse,second,0.9024390243902439,FALSE,2
test,31,29,horse,first,0.9024390243902439,FALSE,10
test,31,39,horse,second,0.9024390243902439,FALSE,9
train,1,15,horse,first,0.9024390243902439,TRUE,3
train,1,39,horse,second,0.9024390243902439,TRUE,3
train,2,12,horse,first,0.9024390243902439,TRUE,3
train,2,26,horse,second,0.9024390243902439,TRUE,5
train,3,8,horse,first,0.9024390243902439,TRUE,6
train,3,20,horse,second,0.9024390243902439,TRUE,3
train,4,13,horse,first,0.9024390243902439,TRUE,2
train,4,35,horse,second,0.9024390243902439,TRUE,3
train,5,12,horse,first,0.9024390243902439,TRUE,5
train,5,36,horse,second,0.9024390243902439,TRUE,1
train,6,15,horse,first,0.9024390243902439,TRUE,5
train,6,31,horse,second,0.9024390243902439,TRUE,5
train,7,16,horse,first,0.9024390243902439,TRUE,3
train,7,22,horse,second,0.9024390243902439,TRUE,12
train,8,25,horse,first,0.9024390243902439,TRUE,10
train,8,35,horse,second,0.9024390243902439,TRUE,9
train,9,7,horse,first,0.9024390243902439,TRUE,5
train,9,27,horse,second,0.9024390243902439,TRUE,4
train,10,14,horse,first,0.9024390243902439,TRUE,6
train,10,20,horse,second,0.9024390243902439,TRUE,6
train,11,10,horse,first,0.9024390243902439,TRUE,5
train,11,12,horse,second,0.9024390243902439,TRUE,10
train,12,11,horse,first,0.9024390243902439,TRUE,4
train,12,13,horse,second,0.9024390243902439,TRUE,3
train,13,6,horse,first,0.9024390243902439,TRUE,4
train,13,8,horse,second,0.9024390243902439,TRUE,1
train,15,33,horse,first,0.9024390243902439,TRUE,3
train,15,37,horse,second,0.9024390243902439,TRUE,11
train,16,12,horse,first,0.9024390243902439,TRUE,4
train,16,36,horse,second,0.9024390243902439,TRUE,8
train,17,16,horse,first,0.9024390243902439,TRUE,9
train,17,24,horse,second,0.9024390243902439,TRUE,8
train,18,26,horse,first,0.9024390243902439,TRUE,4
train,19,23,horse,first,0.9024390243902439,TRUE,3
train,19,29,horse,second,0.9024390243902439,TRUE,3
train,20,17,horse,first,0.9024390243902439,TRUE,12
train,20,27,horse,second,0.9024390243902439,TRUE,6
test,21,14,horse,first,0.9024390243902439,TRUE,3
test,21,20,horse,second,0.9024390243902439,TRUE,3
test,22,23,horse,first,0.9024390243902439,TRUE,8
test,22,27,horse,second,0.9024390243902439,TRUE,10
test,24,16,horse,first,0.9024390243902439,TRUE,5
test,24,20,horse,second,0.9024390243902439,TRUE,5
test,25,9,horse,first,0.9024390243902439,TRUE,4
test,25,33,horse,second,0.9024390243902439,TRUE,15
test,26,18,horse,first,0.9024390243902439,TRUE,4
test,26,38,horse,second,0.9024390243902439,TRUE,3
test,27,10,horse,first,0.9024390243902439,TRUE,5
test,27,16,horse,second,0.9024390243902439,TRUE,4
test,28,8,horse,first,0.9024390243902439,TRUE,3
test,28,12,horse,second,0.9024390243902439,TRUE,4
test,30,11,horse,first,0.9024390243902439,TRUE,9
test,30,39,horse,second,0.9024390243902439,TRUE,17
test,32,26,horse,first,0.9024390243902439,TRUE,7
test,32,38,horse,second,0.9024390243902439,TRUE,3
test,33,6,horse,first,0.9024390243902439,TRUE,3
test,33,16,horse,second,0.9024390243902439,TRUE,3
test,34,11,horse,first,0.9024390243902439,TRUE,6
test,34,23,horse,second,0.9024390243902439,TRUE,1
test,35,33,horse,first,0.9024390243902439,TRUE,6
test,35,39,horse,second,0.9024390243902439,TRUE,3
test,36,7,horse,first,0.9024390243902439,TRUE,3
test,36,11,horse,second,0.9024390243902439,TRUE,3
test,37,14,horse,first,0.9024390243902439,TRUE,2
test,37,30,horse,second,0.9024390243902439,TRUE,6
test,38,7,horse,first,0.9024390243902439,TRUE,4
test,38,29,horse,second,0.9024390243902439,TRUE,3
test,39,5,horse,first,0.9024390243902439,TRUE,7
test,39,29,horse,second,0.9024390243902439,TRUE,10
test,40,8,horse,first,0.9024390243902439,TRUE,6
test,40,38,horse,second,0.9024390243902439,TRUE,13
test,41,6,horse,first,0.9024390243902439,TRUE,6
test,41,34,horse,second,0.9024390243902439,TRUE,6
train,14,8,bird,first,0.926829268292683,FALSE,4
train,14,22,duck,first,0.926829268292683,FALSE,3
train,14,38,duck,second,0.926829268292683,FALSE,1
train,14,40,bird,second,0.926829268292683,FALSE,12
train,18,32,duck,first,0.926829268292683,FALSE,20
train,18,36,duck,second,0.926829268292683,FALSE,18
test,29,17,bird,first,0.926829268292683,FALSE,3
test,29,23,duck,first,0.926829268292683,FALSE,5
test,29,25,duck,second,0.926829268292683,FALSE,12
test,29,27,bird,second,0.926829268292683,FALSE,9
test,41,16,bird,first,0.926829268292683,FALSE,5
test,41,18,bird,second,0.926829268292683,FALSE,5
train,1,5,bird,first,0.926829268292683,TRUE,6
train,1,21,duck,first,0.926829268292683,TRUE,7
train,1,25,duck,second,0.926829268292683,TRUE,8
train,1,29,bird,second,0.926829268292683,TRUE,7
train,2,18,duck,first,0.926829268292683,TRUE,3
train,2,24,bird,first,0.926829268292683,TRUE,3
train,2,28,duck,second,0.926829268292683,TRUE,5
train,2,34,bird,second,0.926829268292683,TRUE,6
train,3,12,bird,first,0.926829268292683,TRUE,6
train,3,16,duck,first,0.926829268292683,TRUE,4
train,3,36,duck,second,0.926829268292683,TRUE,5
train,3,38,bird,second,0.926829268292683,TRUE,3
train,4,9,duck,first,0.926829268292683,TRUE,4
train,4,15,bird,first,0.926829268292683,TRUE,6
train,4,23,bird,second,0.926829268292683,TRUE,8
train,4,39,duck,second,0.926829268292683,TRUE,1
train,5,8,bird,first,0.926829268292683,TRUE,5
train,5,20,duck,first,0.926829268292683,TRUE,4
train,5,24,bird,second,0.926829268292683,TRUE,4
train,5,30,duck,second,0.926829268292683,TRUE,4
train,6,5,duck,first,0.926829268292683,TRUE,4
train,6,29,bird,first,0.926829268292683,TRUE,1
train,6,7,duck,second,0.926829268292683,TRUE,6
train,6,37,bird,second,0.926829268292683,TRUE,4
train,7,14,bird,first,0.926829268292683,TRUE,3
train,7,20,duck,first,0.926829268292683,TRUE,12
train,7,30,bird,second,0.926829268292683,TRUE,3
train,7,34,duck,second,0.926829268292683,TRUE,5
train,8,5,bird,first,0.926829268292683,TRUE,5
train,8,17,duck,first,0.926829268292683,TRUE,9
train,8,7,bird,second,0.926829268292683,TRUE,8
train,8,29,duck,second,0.926829268292683,TRUE,14
train,9,21,duck,first,0.926829268292683,TRUE,5
train,9,31,bird,first,0.926829268292683,TRUE,4
train,9,25,duck,second,0.926829268292683,TRUE,8
train,9,33,bird,second,0.926829268292683,TRUE,7
train,10,16,duck,first,0.926829268292683,TRUE,4
train,10,18,bird,first,0.926829268292683,TRUE,3
train,10,26,duck,second,0.926829268292683,TRUE,5
train,10,36,bird,second,0.926829268292683,TRUE,5
train,11,6,duck,first,0.926829268292683,TRUE,5
train,11,36,bird,first,0.926829268292683,TRUE,3
train,11,30,duck,second,0.926829268292683,TRUE,4
train,11,38,bird,second,0.926829268292683,TRUE,4
train,12,21,duck,first,0.926829268292683,TRUE,6
train,12,25,bird,first,0.926829268292683,TRUE,6
train,12,33,duck,second,0.926829268292683,TRUE,6
train,12,39,bird,second,0.926829268292683,TRUE,3
train,13,12,duck,first,0.926829268292683,TRUE,4
train,13,14,bird,first,0.926829268292683,TRUE,1
train,13,28,duck,second,0.926829268292683,TRUE,5
train,13,36,bird,second,0.926829268292683,TRUE,4
train,15,15,duck,first,0.926829268292683,TRUE,7
train,15,31,bird,first,0.926829268292683,TRUE,6
train,15,21,duck,second,0.926829268292683,TRUE,6
train,15,39,bird,second,0.926829268292683,TRUE,25
train,16,6,duck,first,0.926829268292683,TRUE,4
train,16,20,bird,first,0.926829268292683,TRUE,19
train,16,22,duck,second,0.926829268292683,TRUE,4
train,16,40,bird,second,0.926829268292683,TRUE,17
train,17,6,bird,first,0.926829268292683,TRUE,8
train,17,10,duck,first,0.926829268292683,TRUE,6
train,17,38,bird,second,0.926829268292683,TRUE,5
train,17,40,duck,second,0.926829268292683,TRUE,11
train,18,12,bird,first,0.926829268292683,TRUE,5
train,18,18,bird,second,0.926829268292683,TRUE,11
train,19,11,bird,first,0.926829268292683,TRUE,6
train,19,25,duck,first,0.926829268292683,TRUE,4
train,19,31,bird,second,0.926829268292683,TRUE,4
train,19,37,duck,second,0.926829268292683,TRUE,3
train,20,5,bird,first,0.926829268292683,TRUE,5
train,20,7,duck,first,0.926829268292683,TRUE,16
train,20,19,bird,second,0.926829268292683,TRUE,6
train,20,25,duck,second,0.926829268292683,TRUE,6
test,21,6,bird,first,0.926829268292683,TRUE,8
test,21,12,duck,first,0.926829268292683,TRUE,3
test,21,18,bird,second,0.926829268292683,TRUE,6
test,21,34,duck,second,0.926829268292683,TRUE,3
test,22,5,duck,first,0.926829268292683,TRUE,9
test,22,7,bird,first,0.926829268292683,TRUE,11
test,22,9,bird,second,0.926829268292683,TRUE,6
test,22,35,duck,second,0.926829268292683,TRUE,6
test,23,12,duck,first,0.926829268292683,TRUE,14
test,23,16,bird,first,0.926829268292683,TRUE,7
test,23,32,duck,second,0.926829268292683,TRUE,4
test,23,34,bird,second,0.926829268292683,TRUE,8
test,24,8,duck,first,0.926829268292683,TRUE,11
test,24,26,bird,first,0.926829268292683,TRUE,5
test,24,12,duck,second,0.926829268292683,TRUE,9
test,24,32,bird,second,0.926829268292683,TRUE,5
test,25,19,bird,first,0.926829268292683,TRUE,3
test,25,23,duck,first,0.926829268292683,TRUE,4
test,25,25,duck,second,0.926829268292683,TRUE,4
test,25,35,bird,second,0.926829268292683,TRUE,22
test,26,16,duck,first,0.926829268292683,TRUE,7
test,26,20,bird,first,0.926829268292683,TRUE,4
test,26,24,duck,second,0.926829268292683,TRUE,4
test,26,32,bird,second,0.926829268292683,TRUE,3
test,27,6,duck,first,0.926829268292683,TRUE,6
test,27,20,bird,first,0.926829268292683,TRUE,9
test,27,22,duck,second,0.926829268292683,TRUE,7
test,27,34,bird,second,0.926829268292683,TRUE,23
test,28,16,bird,first,0.926829268292683,TRUE,5
test,28,18,duck,first,0.926829268292683,TRUE,9
test,28,20,duck,second,0.926829268292683,TRUE,3
test,28,38,bird,second,0.926829268292683,TRUE,4
test,30,17,bird,first,0.926829268292683,TRUE,3
test,30,25,duck,first,0.926829268292683,TRUE,10
test,30,27,duck,second,0.926829268292683,TRUE,3
test,30,33,bird,second,0.926829268292683,TRUE,6
test,31,15,duck,first,0.926829268292683,TRUE,3
test,31,17,bird,first,0.926829268292683,TRUE,3
test,31,19,duck,second,0.926829268292683,TRUE,4
test,31,35,bird,second,0.926829268292683,TRUE,3
test,32,6,duck,first,0.926829268292683,TRUE,4
test,32,8,bird,first,0.926829268292683,TRUE,9
test,32,20,bird,second,0.926829268292683,TRUE,3
test,32,40,duck,second,0.926829268292683,TRUE,3
test,33,10,bird,first,0.926829268292683,TRUE,6
test,33,20,duck,first,0.926829268292683,TRUE,3
test,33,12,bird,second,0.926829268292683,TRUE,3
test,33,32,duck,second,0.926829268292683,TRUE,6
test,34,9,bird,first,0.926829268292683,TRUE,5
test,34,19,duck,first,0.926829268292683,TRUE,5
test,34,13,bird,second,0.926829268292683,TRUE,1
test,34,31,duck,second,0.926829268292683,TRUE,12
test,35,7,duck,first,0.926829268292683,TRUE,5
test,35,11,bird,first,0.926829268292683,TRUE,3
test,35,15,duck,second,0.926829268292683,TRUE,9
test,35,29,bird,second,0.926829268292683,TRUE,3
test,36,9,duck,first,0.926829268292683,TRUE,10
test,36,21,bird,first,0.926829268292683,TRUE,8
test,36,23,bird,second,0.926829268292683,TRUE,12
test,36,27,duck,second,0.926829268292683,TRUE,6
test,37,12,bird,first,0.926829268292683,TRUE,1
test,37,32,duck,first,0.926829268292683,TRUE,2
test,37,24,bird,second,0.926829268292683,TRUE,1
test,37,36,duck,second,0.926829268292683,TRUE,4
test,38,11,bird,first,0.926829268292683,TRUE,3
test,38,27,duck,first,0.926829268292683,TRUE,5
test,38,37,duck,second,0.926829268292683,TRUE,2
test,38,39,bird,second,0.926829268292683,TRUE,2
test,39,11,bird,first,0.926829268292683,TRUE,14
test,39,33,duck,first,0.926829268292683,TRUE,22
test,39,25,bird,second,0.926829268292683,TRUE,6
test,39,35,duck,second,0.926829268292683,TRUE,21
test,40,6,duck,first,0.926829268292683,TRUE,9
test,40,34,bird,first,0.926829268292683,TRUE,16
test,40,12,duck,second,0.926829268292683,TRUE,9
test,40,40,bird,second,0.926829268292683,TRUE,4
test,41,30,duck,first,0.926829268292683,TRUE,11
test,41,32,duck,second,0.926829268292683,TRUE,8
train,14,24,cow,first,0.9512195121951219,FALSE,3
train,14,28,cow,second,0.9512195121951219,FALSE,3
train,15,25,fish,first,0.9512195121951219,FALSE,3
train,15,29,fish,second,0.9512195121951219,FALSE,8
test,29,5,fish,first,0.9512195121951219,FALSE,17
test,29,9,cow,first,0.9512195121951219,FALSE,2
test,29,31,fish,second,0.9512195121951219,FALSE,1
test,29,37,cow,second,0.9512195121951219,FALSE,18
train,1,7,cow,first,0.9512195121951219,TRUE,5
train,1,23,fish,first,0.9512195121951219,TRUE,7
train,1,27,cow,second,0.9512195121951219,TRUE,6
train,1,31,fish,second,0.9512195121951219,TRUE,3
train,2,20,cow,first,0.9512195121951219,TRUE,4
train,2,32,fish,first,0.9512195121951219,TRUE,5
train,2,22,cow,second,0.9512195121951219,TRUE,14
train,2,38,fish,second,0.9512195121951219,TRUE,4
